Replicate,Treatment,Distance(m),Direction,Eggs,Aphids,Date,temphigh,templow,precip,windspdmax
20,Control,1,N,0,2,07/20/16,33,14,,5.2
20,Control,2,N,0,0,07/20/16,33,14,,5.2
20,Control,4,N,1,0,07/20/16,33,14,,5.2
20,Control,0.5,E,0,0,07/20/16,33,14,,5.2
20,Control,1,E,0,1,07/20/16,33,14,,5.2
20,Control,2,E,0,0,07/20/16,33,14,,5.2
20,Control,4,E,1,0,07/20/16,33,14,,5.2
20,Control,0.5,S,0,7,07/20/16,33,14,,5.2
20,Control,1,S,0,2,07/20/16,33,14,,5.2
20,Control,2,S,0,0,07/20/16,33,14,,5.2
20,Control,4,S,0,2,07/20/16,33,14,,5.2
20,Control,0.5,W,1,0,07/20/16,33,14,,5.2
20,Control,1,W,0,1,07/20/16,33,14,,5.2
20,Control,2,W,1,1,07/20/16,33,14,,5.2
20,Control,4,W,1,5,07/20/16,33,14,,5.2
21,Chemical,FOCAL,Center,0,0,07/20/16,33,14,,5.2
21,Chemical,0.5,N,0,0,07/20/16,33,14,,5.2
21,Chemical,1,N,0,1,07/20/16,33,14,,5.2
21,Chemical,2,N,0,2,07/20/16,33,14,,5.2
21,Chemical,4,N,1,0,07/20/16,33,14,,5.2
21,Chemical,0.5,E,0,0,07/20/16,33,14,,5.2
21,Chemical,1,E,1,1,07/20/16,33,14,,5.2
21,Chemical,2,E,0,1,07/20/16,33,14,,5.2
21,Chemical,4,E,4,4,07/20/16,33,14,,5.2
21,Chemical,0.5,S,0,1,07/20/16,33,14,,5.2
21,Chemical,1,S,0,0,07/20/16,33,14,,5.2
21,Chemical,2,S,0,0,07/20/16,33,14,,5.2
21,Chemical,4,S,0,12,07/20/16,33,14,,5.2
21,Chemical,0.5,W,1,5,07/20/16,33,14,,5.2
21,Chemical,1,W,1,1,07/20/16,33,14,,5.2
21,Chemical,2,W,0,0,07/20/16,33,14,,5.2
21,Chemical,4,W,0,10,07/20/16,33,14,,5.2
1,Chemical,FOCAL,Center,1,0,07/22/16,33.5,23.2,,7.5
1,Chemical,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
1,Chemical,1,N,0,4,07/22/16,33.5,23.2,,7.5
1,Chemical,2,N,3,1,07/22/16,33.5,23.2,,7.5
1,Chemical,4,N,2,1,07/22/16,33.5,23.2,,7.5
1,Chemical,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
1,Chemical,1,E,1,0,07/22/16,33.5,23.2,,7.5
1,Chemical,2,E,2,8,07/22/16,33.5,23.2,,7.5
1,Chemical,4,E,1,0,07/22/16,33.5,23.2,,7.5
1,Chemical,0.5,S,1,4,07/22/16,33.5,23.2,,7.5
1,Chemical,1,S,2,0,07/22/16,33.5,23.2,,7.5
1,Chemical,2,S,1,1,07/22/16,33.5,23.2,,7.5
1,Chemical,4,S,3,0,07/22/16,33.5,23.2,,7.5
1,Chemical,0.5,W,1,0,07/22/16,33.5,23.2,,7.5
1,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
1,Chemical,2,W,2,1,07/22/16,33.5,23.2,,7.5
1,Chemical,4,W,0,0,07/22/16,33.5,23.2,,7.5
2,Control,FOCAL,Center,1,0,07/22/16,33.5,23.2,,7.5
2,Control,0.5,N,0,3,07/22/16,33.5,23.2,,7.5
2,Control,1,N,0,0,07/22/16,33.5,23.2,,7.5
2,Control,2,N,0,0,07/22/16,33.5,23.2,,7.5
2,Control,4,N,1,1,07/22/16,33.5,23.2,,7.5
2,Control,0.5,E,0,5,07/22/16,33.5,23.2,,7.5
2,Control,1,E,0,2,07/22/16,33.5,23.2,,7.5
2,Control,2,E,0,0,07/22/16,33.5,23.2,,7.5
2,Control,4,E,1,0,07/22/16,33.5,23.2,,7.5
2,Control,0.5,S,0,2,07/22/16,33.5,23.2,,7.5
2,Control,1,S,0,2,07/22/16,33.5,23.2,,7.5
2,Control,2,S,0,1,07/22/16,33.5,23.2,,7.5
2,Control,4,S,0,1,07/22/16,33.5,23.2,,7.5
2,Control,0.5,W,1,5,07/22/16,33.5,23.2,,7.5
2,Control,1,W,1,2,07/22/16,33.5,23.2,,7.5
2,Control,2,W,1,1,07/22/16,33.5,23.2,,7.5
2,Control,4,W,0,0,07/22/16,33.5,23.2,,7.5
3,Predator,FOCAL,Center,0,2,07/22/16,33.5,23.2,,7.5
3,Predator,0.5,N,1,0,07/22/16,33.5,23.2,,7.5
3,Predator,1,N,0,2,07/22/16,33.5,23.2,,7.5
3,Predator,2,N,0,0,07/22/16,33.5,23.2,,7.5
3,Predator,4,N,2,0,07/22/16,33.5,23.2,,7.5
3,Predator,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
3,Predator,1,E,0,6,07/22/16,33.5,23.2,,7.5
3,Predator,2,E,0,2,07/22/16,33.5,23.2,,7.5
3,Predator,4,E,1,0,07/22/16,33.5,23.2,,7.5
3,Predator,0.5,S,1,0,07/22/16,33.5,23.2,,7.5
3,Predator,1,S,0,0,07/22/16,33.5,23.2,,7.5
3,Predator,2,S,0,4,07/22/16,33.5,23.2,,7.5
3,Predator,4,S,0,1,07/22/16,33.5,23.2,,7.5
3,Predator,0.5,W,1,1,07/22/16,33.5,23.2,,7.5
3,Predator,1,W,1,1,07/22/16,33.5,23.2,,7.5
3,Predator,2,W,2,2,07/22/16,33.5,23.2,,7.5
3,Predator,4,W,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,0.5,N,1,3,07/22/16,33.5,23.2,,7.5
4,Chemical,1,N,0,1,07/22/16,33.5,23.2,,7.5
4,Chemical,2,N,4,2,07/22/16,33.5,23.2,,7.5
4,Chemical,4,N,1,2,07/22/16,33.5,23.2,,7.5
4,Chemical,0.5,E,2,0,07/22/16,33.5,23.2,,7.5
4,Chemical,1,E,0,3,07/22/16,33.5,23.2,,7.5
4,Chemical,2,E,2,0,07/22/16,33.5,23.2,,7.5
4,Chemical,4,E,0,2,07/22/16,33.5,23.2,,7.5
4,Chemical,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,1,S,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,2,S,0,1,07/22/16,33.5,23.2,,7.5
4,Chemical,4,S,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,1,W,1,0,07/22/16,33.5,23.2,,7.5
4,Chemical,2,W,0,0,07/22/16,33.5,23.2,,7.5
4,Chemical,4,W,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,FOCAL,Center,1,0,07/22/16,33.5,23.2,,7.5
5,Predator,0.5,N,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,1,N,0,0,07/22/16,33.5,23.2,,7.5
5,Predator,2,N,1,1,07/22/16,33.5,23.2,,7.5
5,Predator,4,N,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,0.5,E,1,1,07/22/16,33.5,23.2,,7.5
5,Predator,1,E,0,3,07/22/16,33.5,23.2,,7.5
5,Predator,2,E,0,0,07/22/16,33.5,23.2,,7.5
5,Predator,4,E,1,2,07/22/16,33.5,23.2,,7.5
5,Predator,0.5,S,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,1,S,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,2,S,2,0,07/22/16,33.5,23.2,,7.5
5,Predator,4,S,0,4,07/22/16,33.5,23.2,,7.5
5,Predator,0.5,W,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,1,W,0,4,07/22/16,33.5,23.2,,7.5
5,Predator,2,W,0,1,07/22/16,33.5,23.2,,7.5
5,Predator,4,W,1,4,07/22/16,33.5,23.2,,7.5
6,Control,FOCAL,Center,0,1,07/22/16,33.5,23.2,,7.5
6,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
6,Control,1,N,1,5,07/22/16,33.5,23.2,,7.5
6,Control,2,N,0,1,07/22/16,33.5,23.2,,7.5
6,Control,4,N,3,2,07/22/16,33.5,23.2,,7.5
6,Control,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
6,Control,1,E,1,15,07/22/16,33.5,23.2,,7.5
6,Control,2,E,1,0,07/22/16,33.5,23.2,,7.5
6,Control,4,E,0,2,07/22/16,33.5,23.2,,7.5
6,Control,0.5,S,1,0,07/22/16,33.5,23.2,,7.5
6,Control,1,S,0,0,07/22/16,33.5,23.2,,7.5
6,Control,2,S,0,0,07/22/16,33.5,23.2,,7.5
6,Control,4,S,0,0,07/22/16,33.5,23.2,,7.5
6,Control,0.5,W,2,3,07/22/16,33.5,23.2,,7.5
6,Control,1,W,2,1,07/22/16,33.5,23.2,,7.5
6,Control,2,W,1,2,07/22/16,33.5,23.2,,7.5
6,Control,4,W,1,4,07/22/16,33.5,23.2,,7.5
7,Control,FOCAL,Center,0,1,07/22/16,33.5,23.2,,7.5
7,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
7,Control,1,N,0,1,07/22/16,33.5,23.2,,7.5
7,Control,2,N,2,0,07/22/16,33.5,23.2,,7.5
7,Control,4,N,0,1,07/22/16,33.5,23.2,,7.5
7,Control,0.5,E,1,1,07/22/16,33.5,23.2,,7.5
7,Control,1,E,0,1,07/22/16,33.5,23.2,,7.5
7,Control,2,E,0,0,07/22/16,33.5,23.2,,7.5
7,Control,4,E,0,1,07/22/16,33.5,23.2,,7.5
7,Control,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
7,Control,1,S,1,0,07/22/16,33.5,23.2,,7.5
7,Control,2,S,0,3,07/22/16,33.5,23.2,,7.5
7,Control,4,S,1,1,07/22/16,33.5,23.2,,7.5
7,Control,0.5,W,0,1,07/22/16,33.5,23.2,,7.5
7,Control,1,W,0,0,07/22/16,33.5,23.2,,7.5
7,Control,2,W,1,0,07/22/16,33.5,23.2,,7.5
7,Control,4,W,1,3,07/22/16,33.5,23.2,,7.5
8,Chemical,FOCAL,Center,0,16,07/22/16,33.5,23.2,,7.5
8,Chemical,0.5,N,0,1,07/22/16,33.5,23.2,,7.5
8,Chemical,1,N,0,1,07/22/16,33.5,23.2,,7.5
8,Chemical,2,N,0,0,07/22/16,33.5,23.2,,7.5
8,Chemical,4,N,0,0,07/22/16,33.5,23.2,,7.5
8,Chemical,0.5,E,0,11,07/22/16,33.5,23.2,,7.5
8,Chemical,1,E,0,0,07/22/16,33.5,23.2,,7.5
8,Chemical,2,E,1,1,07/22/16,33.5,23.2,,7.5
8,Chemical,4,E,1,0,07/22/16,33.5,23.2,,7.5
8,Chemical,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
8,Chemical,1,S,1,0,07/22/16,33.5,23.2,,7.5
8,Chemical,2,S,0,1,07/22/16,33.5,23.2,,7.5
8,Chemical,4,S,0,1,07/22/16,33.5,23.2,,7.5
8,Chemical,0.5,W,0,1,07/22/16,33.5,23.2,,7.5
8,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
8,Chemical,2,W,3,0,07/22/16,33.5,23.2,,7.5
8,Chemical,4,W,1,3,07/22/16,33.5,23.2,,7.5
9,Predator,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,1,N,0,2,07/22/16,33.5,23.2,,7.5
9,Predator,2,N,1,0,07/22/16,33.5,23.2,,7.5
9,Predator,4,N,2,2,07/22/16,33.5,23.2,,7.5
9,Predator,0.5,E,0,1,07/22/16,33.5,23.2,,7.5
9,Predator,1,E,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,2,E,1,0,07/22/16,33.5,23.2,,7.5
9,Predator,4,E,4,6,07/22/16,33.5,23.2,,7.5
9,Predator,0.5,S,2,0,07/22/16,33.5,23.2,,7.5
9,Predator,1,S,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,2,S,0,1,07/22/16,33.5,23.2,,7.5
9,Predator,4,S,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,0.5,W,0,2,07/22/16,33.5,23.2,,7.5
9,Predator,1,W,1,3,07/22/16,33.5,23.2,,7.5
9,Predator,2,W,0,0,07/22/16,33.5,23.2,,7.5
9,Predator,4,W,0,2,07/22/16,33.5,23.2,,7.5
10,Chemical,FOCAL,Center,0,1,07/22/16,33.5,23.2,,7.5
10,Chemical,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,1,N,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,2,N,0,1,07/22/16,33.5,23.2,,7.5
10,Chemical,4,N,0,3,07/22/16,33.5,23.2,,7.5
10,Chemical,0.5,E,0,1,07/22/16,33.5,23.2,,7.5
10,Chemical,1,E,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,2,E,0,1,07/22/16,33.5,23.2,,7.5
10,Chemical,4,E,1,0,07/22/16,33.5,23.2,,7.5
10,Chemical,0.5,S,0,1,07/22/16,33.5,23.2,,7.5
10,Chemical,1,S,0,10,07/22/16,33.5,23.2,,7.5
10,Chemical,2,S,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,4,S,0,11,07/22/16,33.5,23.2,,7.5
10,Chemical,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,2,W,0,0,07/22/16,33.5,23.2,,7.5
10,Chemical,4,W,1,0,07/22/16,33.5,23.2,,7.5
11,Predator,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,0.5,N,2,0,07/22/16,33.5,23.2,,7.5
11,Predator,1,N,1,5,07/22/16,33.5,23.2,,7.5
11,Predator,2,N,0,7,07/22/16,33.5,23.2,,7.5
11,Predator,4,N,3,1,07/22/16,33.5,23.2,,7.5
11,Predator,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,1,E,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,2,E,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,4,E,3,0,07/22/16,33.5,23.2,,7.5
11,Predator,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,1,S,0,9,07/22/16,33.5,23.2,,7.5
11,Predator,2,S,1,0,07/22/16,33.5,23.2,,7.5
11,Predator,4,S,1,1,07/22/16,33.5,23.2,,7.5
11,Predator,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,1,W,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,2,W,0,0,07/22/16,33.5,23.2,,7.5
11,Predator,4,W,0,1,07/22/16,33.5,23.2,,7.5
12,Control,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
12,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
12,Control,1,N,0,0,07/22/16,33.5,23.2,,7.5
12,Control,2,N,3,0,07/22/16,33.5,23.2,,7.5
12,Control,4,N,0,0,07/22/16,33.5,23.2,,7.5
12,Control,0.5,E,1,0,07/22/16,33.5,23.2,,7.5
12,Control,1,E,0,1,07/22/16,33.5,23.2,,7.5
12,Control,2,E,1,0,07/22/16,33.5,23.2,,7.5
12,Control,4,E,0,0,07/22/16,33.5,23.2,,7.5
12,Control,0.5,S,0,1,07/22/16,33.5,23.2,,7.5
12,Control,1,S,0,0,07/22/16,33.5,23.2,,7.5
12,Control,2,S,0,0,07/22/16,33.5,23.2,,7.5
12,Control,4,S,1,0,07/22/16,33.5,23.2,,7.5
12,Control,0.5,W,2,0,07/22/16,33.5,23.2,,7.5
12,Control,1,W,1,0,07/22/16,33.5,23.2,,7.5
12,Control,2,W,0,0,07/22/16,33.5,23.2,,7.5
12,Control,4,W,0,1,07/22/16,33.5,23.2,,7.5
13,Control,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
13,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
13,Control,1,N,0,3,07/22/16,33.5,23.2,,7.5
13,Control,2,N,2,0,07/22/16,33.5,23.2,,7.5
13,Control,4,N,1,2,07/22/16,33.5,23.2,,7.5
13,Control,0.5,E,0,3,07/22/16,33.5,23.2,,7.5
13,Control,1,E,0,1,07/22/16,33.5,23.2,,7.5
13,Control,2,E,0,0,07/22/16,33.5,23.2,,7.5
13,Control,4,E,0,0,07/22/16,33.5,23.2,,7.5
13,Control,0.5,S,2,0,07/22/16,33.5,23.2,,7.5
13,Control,1,S,0,0,07/22/16,33.5,23.2,,7.5
13,Control,2,S,0,3,07/22/16,33.5,23.2,,7.5
13,Control,4,S,0,1,07/22/16,33.5,23.2,,7.5
13,Control,0.5,W,0,4,07/22/16,33.5,23.2,,7.5
13,Control,1,W,0,1,07/22/16,33.5,23.2,,7.5
13,Control,2,W,0,3,07/22/16,33.5,23.2,,7.5
13,Control,4,W,2,9,07/22/16,33.5,23.2,,7.5
14,Predator,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,0.5,N,0,1,07/22/16,33.5,23.2,,7.5
14,Predator,1,N,1,0,07/22/16,33.5,23.2,,7.5
14,Predator,2,N,1,0,07/22/16,33.5,23.2,,7.5
14,Predator,4,N,1,0,07/22/16,33.5,23.2,,7.5
14,Predator,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,1,E,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,2,E,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,4,E,1,0,07/22/16,33.5,23.2,,7.5
14,Predator,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,1,S,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,2,S,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,4,S,0,1,07/22/16,33.5,23.2,,7.5
14,Predator,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
14,Predator,1,W,0,1,07/22/16,33.5,23.2,,7.5
14,Predator,2,W,0,2,07/22/16,33.5,23.2,,7.5
14,Predator,4,W,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,FOCAL,Center,1,0,07/22/16,33.5,23.2,,7.5
15,Chemical,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,1,N,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,2,N,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,4,N,0,1,07/22/16,33.5,23.2,,7.5
15,Chemical,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,1,E,0,2,07/22/16,33.5,23.2,,7.5
15,Chemical,2,E,0,1,07/22/16,33.5,23.2,,7.5
15,Chemical,4,E,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,1,S,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,2,S,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,4,S,2,1,07/22/16,33.5,23.2,,7.5
15,Chemical,0.5,W,0,1,07/22/16,33.5,23.2,,7.5
15,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,2,W,0,0,07/22/16,33.5,23.2,,7.5
15,Chemical,4,W,0,0,07/22/16,33.5,23.2,,7.5
16,Control,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
16,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
16,Control,1,N,0,1,07/22/16,33.5,23.2,,7.5
16,Control,2,N,1,0,07/22/16,33.5,23.2,,7.5
16,Control,4,N,0,1,07/22/16,33.5,23.2,,7.5
16,Control,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
16,Control,1,E,0,2,07/22/16,33.5,23.2,,7.5
16,Control,2,E,0,0,07/22/16,33.5,23.2,,7.5
16,Control,4,E,0,2,07/22/16,33.5,23.2,,7.5
16,Control,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
16,Control,1,S,0,0,07/22/16,33.5,23.2,,7.5
16,Control,2,S,1,0,07/22/16,33.5,23.2,,7.5
16,Control,4,S,0,0,07/22/16,33.5,23.2,,7.5
16,Control,0.5,W,0,8,07/22/16,33.5,23.2,,7.5
16,Control,1,W,0,23,07/22/16,33.5,23.2,,7.5
16,Control,2,W,0,0,07/22/16,33.5,23.2,,7.5
16,Control,4,W,0,9,07/22/16,33.5,23.2,,7.5
17,Chemical,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,1,N,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,2,N,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,4,N,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,1,E,0,5,07/22/16,33.5,23.2,,7.5
17,Chemical,2,E,0,2,07/22/16,33.5,23.2,,7.5
17,Chemical,4,E,0,2,07/22/16,33.5,23.2,,7.5
17,Chemical,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,1,S,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,2,S,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,4,S,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,0.5,W,0,1,07/22/16,33.5,23.2,,7.5
17,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
17,Chemical,2,W,0,1,07/22/16,33.5,23.2,,7.5
17,Chemical,4,W,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,FOCAL,Center,0,1,07/22/16,33.5,23.2,,7.5
18,Predator,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,1,N,0,1,07/22/16,33.5,23.2,,7.5
18,Predator,2,N,1,0,07/22/16,33.5,23.2,,7.5
18,Predator,4,N,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,0.5,E,1,0,07/22/16,33.5,23.2,,7.5
18,Predator,1,E,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,2,E,0,1,07/22/16,33.5,23.2,,7.5
18,Predator,4,E,1,4,07/22/16,33.5,23.2,,7.5
18,Predator,0.5,S,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,1,S,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,2,S,0,3,07/22/16,33.5,23.2,,7.5
18,Predator,4,S,1,0,07/22/16,33.5,23.2,,7.5
18,Predator,0.5,W,0,3,07/22/16,33.5,23.2,,7.5
18,Predator,1,W,0,0,07/22/16,33.5,23.2,,7.5
18,Predator,2,W,0,1,07/22/16,33.5,23.2,,7.5
18,Predator,4,W,1,0,07/22/16,33.5,23.2,,7.5
19,Predator,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,1,N,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,2,N,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,4,N,0,2,07/22/16,33.5,23.2,,7.5
19,Predator,0.5,E,0,1,07/22/16,33.5,23.2,,7.5
19,Predator,1,E,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,2,E,0,18,07/22/16,33.5,23.2,,7.5
19,Predator,4,E,0,3,07/22/16,33.5,23.2,,7.5
19,Predator,0.5,S,0,1,07/22/16,33.5,23.2,,7.5
19,Predator,1,S,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,2,S,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,4,S,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,1,W,0,5,07/22/16,33.5,23.2,,7.5
19,Predator,2,W,0,0,07/22/16,33.5,23.2,,7.5
19,Predator,4,W,0,2,07/22/16,33.5,23.2,,7.5
20,Control,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
20,Control,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
20,Control,1,N,0,0,07/22/16,33.5,23.2,,7.5
20,Control,2,N,0,0,07/22/16,33.5,23.2,,7.5
20,Control,4,N,2,0,07/22/16,33.5,23.2,,7.5
20,Control,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
20,Control,1,E,0,0,07/22/16,33.5,23.2,,7.5
20,Control,2,E,0,0,07/22/16,33.5,23.2,,7.5
20,Control,4,E,0,0,07/22/16,33.5,23.2,,7.5
20,Control,0.5,S,0,12,07/22/16,33.5,23.2,,7.5
20,Control,1,S,0,2,07/22/16,33.5,23.2,,7.5
20,Control,2,S,0,1,07/22/16,33.5,23.2,,7.5
20,Control,4,S,0,2,07/22/16,33.5,23.2,,7.5
20,Control,0.5,W,0,0,07/22/16,33.5,23.2,,7.5
20,Control,1,W,0,0,07/22/16,33.5,23.2,,7.5
20,Control,2,W,0,1,07/22/16,33.5,23.2,,7.5
20,Control,4,W,1,2,07/22/16,33.5,23.2,,7.5
21,Chemical,FOCAL,Center,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,0.5,N,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,1,N,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,2,N,0,2,07/22/16,33.5,23.2,,7.5
21,Chemical,4,N,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,0.5,E,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,1,E,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,2,E,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,4,E,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,0.5,S,0,7,07/22/16,33.5,23.2,,7.5
21,Chemical,1,S,1,1,07/22/16,33.5,23.2,,7.5
21,Chemical,2,S,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,4,S,0,3,07/22/16,33.5,23.2,,7.5
21,Chemical,0.5,W,2,6,07/22/16,33.5,23.2,,7.5
21,Chemical,1,W,0,0,07/22/16,33.5,23.2,,7.5
21,Chemical,2,W,0,2,07/22/16,33.5,23.2,,7.5
21,Chemical,4,W,0,0,07/22/16,33.5,23.2,,7.5
1,Chemical,FOCAL,Center,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,0.5,N,0,2,07/27/16,32.2,16.3,,9.2
1,Chemical,1,N,1,0,07/27/16,32.2,16.3,,9.2
1,Chemical,2,N,0,2,07/27/16,32.2,16.3,,9.2
1,Chemical,4,N,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,0.5,E,1,1,07/27/16,32.2,16.3,,9.2
1,Chemical,1,E,1,0,07/27/16,32.2,16.3,,9.2
1,Chemical,2,E,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,4,E,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,0.5,S,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,1,S,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,2,S,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,4,S,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,0.5,W,0,1,07/27/16,32.2,16.3,,9.2
1,Chemical,1,W,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,2,W,0,0,07/27/16,32.2,16.3,,9.2
1,Chemical,4,W,1,0,07/27/16,32.2,16.3,,9.2
2,Control,FOCAL,Center,0,0,07/27/16,32.2,16.3,,9.2
2,Control,0.5,N,0,0,07/27/16,32.2,16.3,,9.2
2,Control,1,N,2,0,07/27/16,32.2,16.3,,9.2
2,Control,2,N,1,0,07/27/16,32.2,16.3,,9.2
2,Control,4,N,0,0,07/27/16,32.2,16.3,,9.2
2,Control,0.5,E,1,3,07/27/16,32.2,16.3,,9.2
2,Control,1,E,1,0,07/27/16,32.2,16.3,,9.2
2,Control,2,E,0,1,07/27/16,32.2,16.3,,9.2
2,Control,4,E,0,0,07/27/16,32.2,16.3,,9.2
2,Control,0.5,S,0,0,07/27/16,32.2,16.3,,9.2
